0,1,2
2.9729269,-1.9763175,1.0343117
3.7063255,4.105717,-1.7426692
5.7090044,0.99359316,-3.0427375
3.044893,3.6566846,-3.0588999
16.634249,36.176884,4.382884
18.843039,10.302598,-1.3450216
7.2984595,-0.77955973,-4.908044
6.5104985,3.080722,-3.37608
6.188106,4.712942,-1.5885377
3.824483,4.9858403,-1.4268607
3.8120255,3.8229115,-2.207315
5.3831286,0.28324854,-2.651627
8.201123,0.87135303,1.2695528
6.6930876,4.6712275,0.8499976
6.8987365,0.91614604,-0.2689068
6.767454,4.9220405,-0.04817123
12.912913,2.7388747,-5.4193788
9.242069,6.2435827,-14.4042
4.2222266,13.2316675,0.9783796
8.126912,3.4280071,-11.379553
4.054803,5.742864,-2.4726667
6.0903783,4.1964154,-7.3026924
3.7644775,3.5273364,-2.7904382
5.083787,12.594509,2.117442
5.137174,6.0499744,1.9073356
6.3183894,9.618329,2.8239772
3.808064,3.8377907,-2.0202172
5.1405697,15.803004,2.346235
6.039003,0.5395499,-4.166345
4.660032,5.6930475,4.5598288
5.1802526,5.092831,1.1961707
4.1295233,3.599465,-2.0912094
4.2259474,4.5313964,1.5908281
6.0446277,5.337822,1.9266143
6.490451,5.461864,1.0397174
3.7267451,5.672633,1.8560252
5.2792115,2.42073,-1.5537914
4.0821166,3.5840194,-1.663308
3.960045,3.4436474,-2.2143576
2.9943197,4.779696,2.7524624
5.0569034,0.81683,0.7932528
6.385188,-0.5323813,-3.93369
3.8483107,3.191236,-2.1916146
6.7590275,-6.6290736,2.8314404
6.7431364,2.8867443,-3.0037014
6.7815804,1.8972272,-4.520171
7.0996256,4.881581,1.4095128
6.2061415,2.3168287,4.357021
1.9188702,-9.874428,9.58521
5.130178,5.4856763,1.0437376
3.538339,5.9297376,0.5577173
4.537697,4.747486,1.6997426
5.8943906,4.3285646,0.29946128
6.53985,-0.39648816,-3.8652937
3.282579,6.810286,4.179327
3.3730128,4.4477143,1.1579094
3.8728876,3.9653573,3.3481684
6.443119,-0.7210458,-1.5583411
4.1388397,3.724862,-1.8950061
3.2523224,4.9827657,2.1963449
6.4081287,-0.5459068,-3.8776836
6.529742,-0.16549195,-3.7340431
3.947804,3.1695998,-2.587431
4.1095047,4.574923,0.31306908
6.332164,4.5441775,2.032548
3.4910057,4.0329843,-0.94438547
3.9048867,5.62792,5.3915367
6.437897,-0.16536592,-3.5536492
6.369197,-0.3029392,-3.7612326
3.3183053,4.241584,1.7527107
3.7154756,5.6669917,4.0033073
3.4675047,4.258713,-0.74021775
4.7949486,1.2418199,-1.2881404
4.056194,3.848904,-2.3577528
3.4855695,6.083451,2.4372396
3.2630534,4.5674715,1.1037041
4.962855,0.68853205,0.521375
3.509657,3.6726599,1.953092
6.6857877,-0.22286162,-3.8153915
7.679827,1.8516158,-6.1476865
6.123493,5.0774207,2.0897443
3.8675365,4.88647,1.5770679
6.565728,0.42609853,-3.768141
3.9701574,5.9423428,1.7518806
4.1698494,3.6341224,-1.4895118
3.1246445,3.947564,1.7773194
3.9336605,6.1167235,4.3067613
3.6713762,5.515249,4.24316
5.158382,5.133144,0.80106795
3.2899504,5.8246264,3.4558206
6.6635547,-0.18463838,-4.0469756
3.7200732,4.3117557,1.6985239
3.0657885,4.070462,1.9188378
4.5089664,4.3028483,4.1835666
7.2503176,0.07723831,-4.037233
6.7127624,5.315039,4.139869
4.5975943,6.5353026,1.6235139
3.9075136,4.545274,1.7390198
5.6509695,4.977936,3.6403525
3.4092958,6.5252447,0.56826663
5.0276856,3.4281657,0.4158557
4.499711,8.169095,1.9799343
3.3806212,6.543341,4.0017457
4.3430085,5.74798,1.6878574
6.464944,-0.18046758,-3.715439
3.117146,3.7634733,0.8644866
6.5412297,3.9974952,1.5138212
6.0614824,4.7625813,1.4650735
3.8859031,4.340992,1.5817361
5.3118515,6.848946,4.077421
4.471857,5.879211,5.4761853
4.0817327,4.5852385,2.558864
5.069684,0.85373646,0.30625656
4.0755615,4.6569705,1.0936395
8.071106,8.855884,-3.1715584
3.7584453,7.1060753,-0.6293092
4.3529997,5.2618823,2.227197
10.388699,4.59483,3.7214787
6.6747203,2.946768,-6.4958873
7.1469355,-0.19799292,-9.777943
4.8552313,3.4732845,-5.1617417
9.028458,3.0811696,-9.478681
6.707497,4.321628,-5.533392
5.834002,0.7108892,-3.9775245
5.1559553,15.680616,2.3672273
3.6999104,5.9481435,2.1627214
4.2288456,7.0282,5.1799006
5.032805,5.870154,3.894681
4.1304965,6.124302,4.071893
5.682097,0.6036613,-4.8532944
5.7597375,3.184436,-0.14054626
3.372143,5.9105363,0.58726853
4.3892164,7.542979,1.6891986
5.489237,3.350875,-5.6901193
7.7562423,1.4344624,-5.6853037
7.487801,1.8058668,-5.101374
7.0032544,0.6084947,-4.752708
9.46704,3.569169,-13.462522
10.513156,5.2178416,-12.846546
13.083308,6.9189343,-0.2860411
9.323865,3.4021323,-8.974982
3.7020395,8.580947,-1.1315684
5.792387,0.80326694,-4.6604576
4.5418134,13.850601,0.97567457
21.533997,-1.7769403,2.7242687
9.012862,5.4190025,-5.3487406
9.131914,3.154248,-7.2197685
13.099179,15.957859,2.1799428
18.273825,8.897129,-3.1876345
9.442648,6.3961344,-4.287281
7.9479885,6.559882,-13.756143
10.6551075,5.647397,-12.265867
8.334036,4.240893,-7.190955
7.1740775,5.403843,-12.100944
8.718775,2.6080794,-9.1972275
10.1967945,4.1940064,-10.850452
6.261021,5.8918333,-6.6422243
8.538022,4.8844357,-4.8343525
4.0976715,2.026368,12.106817
5.9532604,6.8964033,-2.6102989
3.8255556,1.4453489,0.75915515
5.3251595,8.6939335,-3.1194928
6.518855,3.8021157,1.4056938
2.951333,5.853701,1.0565307
3.414105,6.6956563,0.624486
4.058769,3.8680527,-2.7761009
5.32826,3.4276526,-6.005438
8.587042,0.5544012,-5.183917
4.9185143,3.8411784,-5.072881
7.4168763,5.5503483,-4.6794744
5.9155984,5.290705,-0.14324524
4.580891,3.8679583,-1.3133848
5.1536613,0.054563284,-1.2030268
10.6542425,5.1872334,-1.6236076
8.120072,2.5983214,-4.459764
4.5858855,8.313273,-2.52823
4.0086956,4.8450413,2.1124363
2.4680855,6.6786337,3.6565242
6.342946,7.509732,1.9304819
2.5098495,4.866914,1.2007487
4.368762,5.0838494,2.2971294
3.9521759,5.448355,-3.2519348
5.1625614,5.500222,-5.259434
6.7846794,3.6615775,-7.023884
7.123677,0.05990916,-3.8793797
5.563189,-0.18889274,-4.4060283
2.1711125,5.22518,3.7041247
4.0521755,-1.3098937,0.6940147
4.6502924,0.916166,-2.6432364
5.820273,4.734039,-4.840849
-1.9136026,-12.2808275,-1.0001342
11.142558,8.638361,-6.693464
6.3840504,5.7852745,-3.6836889
3.2559776,3.6829202,0.8302548
4.834041,5.712781,3.6543927
6.5351396,7.2924414,1.3806055
5.825242,7.988121,-5.1249547
2.4533136,10.836145,7.0944276
2.5452821,6.6066523,4.140971
6.870765,3.7238932,-4.910063
7.7680697,1.8320682,-5.878708
8.667977,2.185129,-3.0902677
8.002827,6.40339,-5.5778823
4.2857027,4.6963005,2.9778254
4.441532,1.3041743,-0.1372552
2.5323489,5.4487205,1.7869788
5.135778,7.216515,1.5466181
4.6412435,1.1126927,-7.8927035
3.7957904,1.6093549,0.75165975
7.8777018,5.527622,-2.811665
7.9061766,5.3697624,-2.9176097
6.936056,-0.6422398,-0.27643657
25.377136,63.06592,7.382421
18.621052,9.697502,-2.0739253
5.351414,-0.527708,-6.1931906
4.3634963,4.170512,-3.2957456
5.629772,-1.0924656,-2.814371
3.5512414,-2.6777222,-1.1045142
4.553798,1.1687473,-2.535326
2.6775084,-2.7166746,3.0393689
4.142828,0.1879329,-2.385379
3.5613267,4.013946,-2.1356943
3.2343483,-1.4912401,3.254195
2.041635,-2.810729,-6.4236345
2.2108765,-2.9139552,3.2142293
5.405381,-1.0180421,-2.8870876
4.5726733,0.9344957,-6.1895967
5.303325,0.5164877,0.17006503
3.149318,2.180755,0.82723296
4.9300303,1.9961584,-1.5476965
3.4465747,2.3144395,0.7778164
7.086003,2.8749275,-4.892741
5.2898,-0.5229601,-5.8364377
5.589482,5.7559104,-4.914367
1.9109122,1.1657182,-3.1017518
2.914132,2.1332617,0.9040786
4.597915,0.8281928,-3.2984376
1.2289257,11.841696,2.2646596
3.7950473,7.1829267,-3.8846524
7.7402697,0.4191476,-3.6077545
3.7611132,1.6521342,0.8040346
3.8467507,-0.29183283,-6.298296
5.7266254,-12.428055,0.10287105
6.840102,1.0207859,1.2063694
6.6871834,-1.0446032,-2.754827
7.0247884,1.3796638,-4.2874994
4.0812845,3.1596198,-1.1229968
9.233247,-2.055811,0.23718835
13.0459175,-7.721377,6.198266
8.090123,3.6364806,-1.3873043
5.097865,3.823824,-3.060381
4.443321,8.343006,-3.5099344
13.18928,15.911216,2.1872797
18.53524,9.62668,-2.1578066
4.641367,9.267137,-3.2536297
3.5121658,7.93757,-3.8833296
10.271873,2.929593,6.1185284
8.596237,0.043893155,-1.1257083
7.0830317,2.579797,-2.2668037
4.6195426,6.1382155,-2.4512544
6.141303,-10.556006,5.7272663
4.384292,6.6685214,1.6537777
3.424207,11.614071,0.7388986
8.099282,1.80206,-3.5358658
18.370796,9.24506,-1.9958351
21.5762,-2.0528438,3.2064147
10.601892,3.061774,-6.004855
4.172671,1.8666421,2.8094041
6.737019,1.6906018,-4.4237785
5.859009,2.4425945,-0.25828364
3.8302507,7.8510084,-3.8361864
4.956439,9.110727,-6.2266765
7.2410746,2.7681692,8.960479
5.5336633,8.94861,-3.792405
7.0383096,4.824871,-0.84159124
4.7799206,7.110818,-0.28261647
5.527616,2.4277546,0.6467219
4.4054527,8.119044,6.0099354
5.1719403,3.994209,-4.7472115
3.8686812,5.512254,-3.5774374
2.9502842,7.5727463,4.010674
8.023811,2.877524,0.34901416
9.351466,7.2636514,-4.4201727
4.9322715,2.8415942,-7.295968
4.2559814,6.102043,4.218966
3.0894134,5.7955995,2.1004744
7.7587533,4.234697,1.1900386
9.482083,6.1079016,-3.9676216
7.7086015,3.2475526,2.7249167
7.469701,5.4572616,-1.9158596
8.633804,6.885999,-6.56115
4.9537764,6.494255,-11.909318
8.931593,6.6702065,-5.0490947
7.9771523,5.443747,-4.701221
8.535887,6.8162303,-2.6480362
7.163867,6.2727547,-7.377727
8.111231,6.626634,-3.4853528
9.177769,5.974227,-4.3148966
7.7105684,5.4627013,1.0205421
6.3149233,9.774273,-3.8368585
6.5046487,4.954227,1.8957331
8.597469,6.957761,3.2053552
9.197797,1.5294638,-7.391715
9.21361,9.687894,-0.82665783
7.7279763,8.657605,-3.2034075
6.2956696,3.2161157,-0.39892867
7.9137616,4.2289133,-7.136232
5.400879,4.2438335,-2.8685322
7.256579,2.4748971,-2.0753567
4.8950667,0.8727208,-3.2958288
4.201839,-0.64732236,-0.047756758
5.3331947,0.22973588,0.35609132
4.66432,-1.2139308,-0.38900566
6.378082,3.721195,-5.037983
10.225286,3.7177458,-8.078708
8.914836,9.064327,-5.65645
9.007212,8.642909,-5.888415
10.473138,5.238062,-11.321148
11.099299,3.7855816,-10.129425
9.50847,7.251279,-10.942985
8.5477495,7.2474694,-13.977481
7.1940656,15.668407,-1.1389109
14.830599,2.7442658,-4.635458
6.514639,-4.1903076,15.510171
14.87151,-0.576339,1.7838532
10.260477,3.75739,-11.041829
9.959908,5.28569,-10.353891
9.982943,3.6193697,-3.4873219
9.090923,0.6069963,-8.7614565
7.3759317,7.9448886,-6.0483084
11.872897,4.1614656,-6.5029025
11.220176,3.3221843,-10.040117
7.59837,5.990308,-8.134975
6.0384464,6.6275477,-11.019184
6.863399,3.7369368,-3.3184216
4.9973884,14.219658,0.80848
7.871476,4.0428104,-7.0024343
10.827287,5.4579134,-12.21984
9.632534,3.6846707,-10.739939
12.860561,16.005215,2.0839245
10.153783,3.3695035,-11.570218
6.430664,3.6283216,-6.3270607
8.332297,10.471706,0.7113333
8.573712,5.730302,-8.084381
12.324704,6.0908785,-2.9154315
5.4347506,7.4086776,-12.640112
8.933729,1.9143953,-9.165521
7.608807,6.4416957,-6.6985173
3.77557,5.047302,2.1068406
3.9712071,6.1511765,3.4889328
3.1441135,6.7637568,5.4322143
3.1355581,6.8968425,5.6423426
7.216698,5.10486,-9.5931635
5.2182045,8.002574,-10.743408
6.0473175,4.417337,-8.243302
3.5073712,5.5625763,0.006442789
4.5472226,6.0564833,-4.1712637
4.6994576,5.0852814,1.4798352
8.858895,5.308194,-10.273388
11.308408,3.3852215,-9.768106
13.428461,5.2343745,-8.65555
5.9883504,12.210145,-7.700929
4.4243193,5.477888,-3.7999945
5.002664,4.1651444,-6.2501016
7.6245995,3.4527454,-4.0866866
1.29989,7.2557006,0.19585985
6.9362764,2.1413848,-0.14717151
6.080766,3.3658843,0.24692428
4.9717574,6.6466,2.7981484
6.0806246,2.8374345,-5.3667884
3.5211697,5.8670783,2.384822
5.0884604,1.352472,-4.446724
4.8656697,0.56493264,0.38029435
11.15047,7.466271,-7.9604626
11.870225,6.62683,-6.515618
1.830756,8.400126,10.755222
1.8793159,8.48412,10.870839
6.8334775,9.80934,-5.7637625
10.231973,5.3456264,-5.7382536
6.7909837,4.7988772,-6.659147
8.90633,9.734624,-4.1438427
8.234201,12.814172,-6.4594917
11.280145,6.0123744,-3.7260542
9.469816,9.682379,-5.249068
9.831614,6.6991124,-4.4825873
3.514024,13.503994,-2.5354123
6.065302,7.2757745,-4.966383
8.036891,14.832523,2.9510334
5.8217597,5.6204515,-5.142523
5.5205355,5.7336535,-5.024373
4.303843,12.054487,1.0908208
2.3206592,6.7129354,2.907904
3.489141,6.090409,4.7766843
2.3579516,8.324866,8.804247
2.6963997,7.848503,9.066538
3.9258018,4.775413,3.7775743
2.9195323,4.6459274,3.058332
1.7455068,7.439567,4.186258
2.9415648,4.951883,2.8726122
2.495532,6.570129,3.5341127
5.695433,11.38545,1.9963247
6.2045684,6.0132427,-10.045684
5.539446,5.710201,-4.8665824
13.166312,7.477006,-12.0268755
11.39552,8.204209,-2.3093197
12.851883,5.6121273,-5.211315
6.7734823,4.8049297,8.273343
8.033021,5.690964,-7.4214487
6.938518,9.79324,-5.806698
7.011015,6.7725334,-11.845698
10.666328,9.3394,-2.169234
8.626997,7.648673,-7.4989004
6.5475507,3.7662992,-7.1097074
5.3836107,6.5514297,-0.7569555
4.0371966,1.6946034,-0.82883865
5.8773274,5.600876,-5.4440203
8.663104,12.466796,0.7030245
4.4170046,4.011969,-2.1257608
4.7848277,7.2798505,-0.3971194
9.947508,6.758247,-4.582077
3.3887975,6.0219326,-3.0713873
8.349986,4.827101,-8.634419
6.6563935,2.7491431,13.560684
2.773727,7.551424,1.6501288
4.821909,3.3661244,-2.7184682
13.212023,1.6191852,11.5449705
2.3646355,6.1958942,1.2998813
3.044738,6.72704,5.0281577
3.2323556,8.196679,8.355504
4.0108685,6.6606784,3.3864512
4.534416,10.887492,6.7116766
6.13762,12.593029,5.9440966
3.1136246,13.011559,-1.5452131
9.13354,4.6654935,-7.960142
10.551852,4.94701,-10.997523
13.000544,5.438146,-4.949935
4.046967,5.440515,-3.2392626
3.496765,5.8974214,-1.2007806
8.770184,6.12437,-10.198616
4.5568175,14.435325,0.17330417
4.4261665,5.4906054,2.2451663
1.4758494,11.845078,2.1645367
2.1186597,8.088287,8.770525
4.4780345,7.078978,-3.2145965
2.4049864,9.242261,8.680001
4.075206,11.155455,6.0793715
5.5724726,5.5703673,1.9231504
3.385718,6.2965345,0.6888733
12.575067,6.9958053,-0.66412526
3.5569127,6.5568237,3.5065281
5.741832,8.067225,1.7881203
8.371601,6.917163,4.3781877
8.50582,7.085853,-6.5146737
9.64385,6.71544,-4.3482857
10.793373,5.570975,-8.345392
7.613593,9.374264,-2.2795932
6.066358,14.787437,1.8518282
3.0070252,8.390728,9.015878
3.8145244,6.173151,-2.5229146
7.835301,8.351352,-5.24755
8.784539,6.7033486,4.2999277
6.5591187,3.0314374,-13.149056
9.637707,4.0435724,-7.3239923
9.94828,6.810584,-1.8911179
6.229256,7.470435,-4.3805704
8.127257,6.8052044,-5.31158
7.130415,3.7070756,-7.2488675
8.226047,6.3790965,-5.2514596
7.981255,1.319736,-6.412633
10.518002,5.8852963,-0.37390015
7.957976,3.6317809,-6.7718587
8.285361,3.5906858,-6.5604334
6.347145,-3.8919697,0.64379984
9.169887,4.9261856,-9.240246
7.9011545,3.6095293,-6.0963817
7.7711496,2.4300313,-4.586041
10.464965,5.1061893,-10.425922
7.4444413,5.327695,-4.773553
9.309309,5.510439,-13.127761
9.436554,4.042028,-11.524845
10.700068,5.850663,-13.653074
7.791468,3.3122818,-6.281563
5.9394073,2.6294773,-5.0057716
6.1750946,4.701729,-2.260427
10.061764,6.9919744,-8.267851
5.7791643,5.0031114,-5.323365
11.282272,-5.3175898,1.7029685
10.599788,5.146021,3.5958893
9.488728,9.533507,-5.0014687
5.2068353,-10.167288,-4.1200027
8.711116,0.6560426,3.1603038
8.066608,14.892838,2.998629
9.0370035,3.077072,-7.0703278
4.3341775,6.659331,-10.901177
7.532597,5.5733194,-4.851521
7.4316015,1.9498255,-0.7495003
7.4435244,6.8178296,3.7206883
10.135543,10.180349,-3.3938422
7.475508,5.6129417,-4.831782
8.72849,2.926266,1.174441
5.6973596,-4.267196,10.786564
4.764821,5.705134,-3.9964285
6.060809,1.8545275,2.277028
5.880427,4.599745,-4.214829
7.8487225,4.0672264,-7.090912
5.487047,4.827334,-6.0832887
14.05081,7.249307,1.135234
4.5531173,13.013443,0.83105505
1.4887828,11.477231,3.5365918
8.7317,3.6844468,-3.1261492
5.609767,-0.63100475,-4.6336074
5.754274,1.0116578,-4.227139
6.060969,1.7074386,2.3620436
3.0099652,5.9554896,3.3344567
4.686674,1.9394192,-5.611807
2.9431536,6.286758,2.7581325
3.8358142,5.4999266,3.8700452
5.411044,2.3959987,-3.8340015
4.188949,4.1789165,1.4785466
3.968396,5.540263,5.168524
3.4347162,4.6507106,1.2320446
2.9968143,6.429021,2.8479946
1.4302276,5.2997265,0.5514418
4.4737177,-0.9492277,-4.375767
-0.639316,3.1458905,1.7537457
0.5235984,2.6698005,-2.2922027
2.752273,-1.3142067,-4.3047132
0.026456298,2.7872586,2.8318338
-4.326325,6.8327746,1.9441143
-4.6170297,8.835779,1.9306715
7.451524,6.8211317,5.2482786
2.1688557,6.587291,-6.614081
0.65435654,1.4453081,1.7601459
2.6785347,-0.49811712,-4.464826
-2.4413989,5.184622,-5.6043267
-0.75978804,7.874003,-8.130758
-3.337518,9.1188135,-5.6946845
-6.114182,-6.236422,-3.4340353
0.54510826,3.0657542,1.1101948
-2.7091014,8.2314205,-3.5283945
-0.87457156,6.6904016,-5.8524823
-1.3271221,9.687959,-7.1086802
-0.57681125,3.6652372,-8.126812
-1.6330492,10.633324,-3.7932405
-6.164331,-1.5559765,0.83874667
-9.5998535,-9.517018,-0.27997786
-2.4325194,10.068791,-0.60703063
-1.14695,3.3321202,-3.8653
-2.434846,9.349472,0.3105954
-2.8741665,9.76042,-0.13636754
0.723376,0.04468907,-0.968435
-2.2834966,5.225327,7.9139085
-1.3687204,8.362503,-8.095403
-7.2449036,6.5033264,11.526251
0.85532564,0.7664248,1.9909668
-5.9980855,-4.164809,5.3699613
-1.6173254,5.606881,-3.3656526
-3.5732186,8.903471,0.32970917
-2.0709858,5.9291124,3.5539093
-0.8712625,4.2887273,-4.8672485
-6.603717,8.974048,8.649466
0.4949928,-1.4910673,-1.7829691
-5.746936,4.798657,2.2382379
-6.57279,-6.6234283,-3.8703425
-5.4610415,-2.4003155,-10.49019
-4.4092073,11.225438,-0.6439006
-1.9892782,7.10012,-2.9650981
-5.5226593,6.608283,-10.750335
-2.2807255,5.4808707,-10.5015135
-0.07827117,3.425657,6.95081
-0.6633635,4.09828,7.377732
-0.021297723,2.9785068,5.960533
-2.0302265,5.06843,9.19223
-4.6135583,6.6189985,2.214719
-1.9314872,10.257319,-0.8454078
-2.7542567,6.252928,-2.3992927
-4.273245,8.413994,-6.322448
-4.187367,11.782252,2.7836285
-5.7727833,7.907936,-10.667603
0.72824913,8.363958,-6.9951806
-6.0454426,2.3673375,12.074828
-1.1518096,4.0976734,5.3941584
-1.4085774,2.6022868,5.3510003
-2.846113,9.941272,5.3769712
-2.1812117,7.262683,4.891041
-2.2309015,6.4729,3.3608942
-3.53919,5.5012274,7.1323304
-13.571628,3.6144698,-3.050064
-2.7486107,7.529847,7.8134694
-2.9692316,7.308603,4.195853
-2.297793,9.278449,-7.4205923
-2.0316935,6.1680436,4.1350446
-4.9828696,6.1282234,-6.562994
-3.1412039,10.877976,-0.02332722
-2.345082,10.111327,-0.45888194
-9.197022,0.017424649,6.568677
-0.27269065,3.1821105,7.5009527
0.48676896,2.6193779,4.448493
-1.478739,4.6470904,6.0754294
-6.10925,-3.9938197,4.6254783
-9.693535,0.42995608,9.359792
-0.14715347,4.779979,5.514162
-1.9231712,5.7909546,3.3150578
-9.150757,-0.034575135,11.466937
-5.379588,5.3253355,-10.830573
-3.619481,6.060113,4.6381316
-3.0059488,9.875689,-0.02841768
-15.4336,-0.9439392,-5.9177594
-4.734455,10.87698,-4.3229556
-15.466326,0.07590198,-6.0224075
-3.3179777,10.231371,-6.1974893
-2.0712988,5.9036865,4.1112704
-2.686374,4.92073,9.90884
-0.6608935,4.0041733,7.9602532
-2.294298,5.4940333,9.403394
-6.1254387,-2.5578663,9.958427
-1.6378561,4.6592946,4.670775
-4.2029405,8.966634,1.1619265
1.2268538,1.1039047,3.6641455
-5.018889,8.981675,1.1196954
-6.065073,-6.5854893,-4.810409
-3.1192012,8.424424,-0.24366589
-11.529091,9.4862585,-4.694701
0.23103987,1.4760382,5.9337835
-1.7624425,4.774964,2.237581
-11.738842,8.13509,0.23523653
-1.7442831,10.224113,-5.611967
-1.638221,3.8799198,-6.2362323
-4.4665775,7.3854685,-7.7966948
-1.2942587,8.597672,-8.052329
-5.276225,7.5030184,-10.348636
-7.7344666,12.605645,-3.3660731
-8.235238,-5.592597,-3.3901148
-4.500757,9.5989065,-5.679841
-8.830676,-3.5212772,-0.6145343
-8.274152,-0.26173913,-7.5993166
-2.5973506,-7.8810983,-2.5941422
-2.7737274,-6.7083006,-10.581458
-3.5904036,-9.216021,-9.090696
-5.0123363,-9.316966,-2.076067
-5.0027156,-9.11483,-2.044355
-5.2940307,-13.49739,-3.1723917
-5.4641256,-8.765009,-11.923432
-7.082048,-7.1395583,-3.1545758
-3.5022504,-7.652134,-12.569494
-3.454078,-8.62762,-6.4053216
-3.3233025,-8.609608,-6.2453423
-3.9854991,-9.380201,-7.2977867
-2.9421005,-7.6454105,-11.489062
-4.240438,-14.141845,-2.265343
-4.778519,-14.630782,-2.2175422
-1.9154596,-11.057938,-3.2544935
-4.6109295,-11.2779,-6.4327817
-4.789888,-11.964441,-5.9787006
-2.4605894,-11.892053,-2.9760408
-3.2364695,-9.218101,-8.638734
-2.6913877,-12.545307,-2.9076364
-3.0897367,-7.734009,-11.4407625
-3.830384,-8.22187,-12.274709
-3.2784514,-9.056731,-7.127639
3.5329206,-3.03391,-2.9371507
4.7139435,-1.0449959,-0.013454946
3.9028711,3.7699451,1.7759782
4.4518437,-2.6513658,-1.948583
5.290034,-0.67876697,-5.0625844
3.6585267,-2.238494,-4.324019
0.44846636,3.0889916,-7.8229446
5.9326105,-0.025836725,-0.66225517
2.4541528,-1.3604127,-4.174987
-0.67945284,5.4267936,-0.97412694
-0.5153318,5.1204467,-5.7813635
-2.2067592,4.410225,2.7663484
-1.0901077,4.8355947,6.032299
2.0690548,0.31017333,-4.0965595
-8.29236,-2.9973247,2.5730526
1.6644521,6.255286,-6.036959
-1.2526678,4.4426003,6.777819
4.784427,-1.2873893,-2.389896
7.1867466,1.1086634,-0.71401155
2.8506653,-0.5126246,-4.748876
-1.7764275,-9.021822,-1.8551569
-0.77691233,7.128694,-5.7886696
-8.624949,-7.815074,-4.5032086
-0.6131869,8.0498705,-4.236343
-3.7022386,-3.7128482,4.0176363
1.7319268,2.0001924,3.6445718
-6.554171,-9.342886,-0.26771906
-8.330677,-5.7712255,-3.3418276
-2.4420474,6.4783053,3.0268342
-7.910742,-2.3699512,-4.7966733
-3.9455261,6.976308,-9.629821
-4.4581304,10.095698,-5.657328
-4.6880426,8.747974,-9.054926
-6.842537,-1.8141392,11.564761
0.7713364,0.86328214,4.6146393
3.433486,0.2803138,-1.527496
0.7634804,1.0645727,-0.7130184
-1.551667,4.554203,4.905088
-5.582438,-6.3604093,-5.1039987
-1.5459121,4.766058,-7.0890493
-8.440402,-4.4112296,5.451003
-6.174293,-0.41577527,11.216852
-1.4979361,4.5077844,5.95881
-0.39432946,7.917369,-7.0584006
-1.3106767,8.544392,-7.9512005
-2.8345008,9.752158,0.13371724
1.0784314,4.776757,-7.8413715
-2.3526766,5.333443,9.384919
1.0477993,1.958252,0.42174405
-4.998763,9.311663,1.1922847
-3.2373033,8.812786,-1.1515801
-3.971063,8.556867,2.0025637
-2.457213,9.497754,2.6171725
-1.0550711,4.636082,6.290585
-3.3131094,6.181271,7.9554825
-4.3734636,7.4682503,2.5731146
-5.935789,4.2541075,11.621833
-6.8548064,5.82995,12.079819
-8.880267,4.4424644,4.5030828
-3.2287743,9.921743,-0.119983144
-6.740554,-0.8376987,11.122803
-2.8172498,7.6240873,1.8692244
-3.1645532,9.6589985,-4.1246505
-8.055921,-6.2624197,-4.2767606
-1.9715494,5.959686,3.750749
-2.7038314,4.9653707,10.000873
0.81181705,12.633907,2.3633008
-2.7304657,6.999526,8.028902
-6.6293087,-1.306182,11.352493
-2.3329382,5.799867,3.4438443
-10.33162,1.6132115,9.849347
-5.10298,-2.772408,2.7023609
0.24829775,8.129295,-6.195071
1.1985661,2.4145868,3.5023608
-9.216039,-0.048319936,6.5107427
-4.122589,8.061298,3.8904886
-3.8530838,5.7039747,4.4791255
-4.2941775,10.388926,-4.6904917
-3.9015362,9.082634,4.1477156
-4.941566,7.68611,-6.8655787
-1.3252736,4.2869625,-3.9789622
-3.6962163,5.2996144,11.045948
-6.7471533,3.5441673,7.1424403
-10.570498,-6.8686833,1.8572794
-1.5832466,3.2276514,4.5054326
-5.7881546,-2.5744922,9.425331
-7.359724,-7.3634043,-4.7233152
-5.244285,9.901908,1.1954775
-2.061687,5.860791,1.1347735
-6.283102,5.723854,12.3512535
0.106285155,5.698011,-8.082182
-7.887781,2.5030315,-10.608223
-2.8458683,5.5578094,-8.928135
-2.8421435,6.6935606,-10.200611
-5.229916,9.675808,4.9259143
-11.760796,11.1469965,4.5903687
-7.8929315,-5.078057,-3.9353309
-2.2849088,8.213223,5.585278
-9.113196,10.095325,-3.4556937
-10.111689,7.9026103,-6.409175
-9.640603,9.210872,-3.4712338
-5.5993934,3.2227175,11.141323
-0.06467997,0.43045995,4.410613
-3.250841,-3.0956202,7.575028
-8.432037,0.5719412,4.625288
-3.602066,2.777493,9.302535
-5.4990416,0.8678018,9.458136
-7.609289,4.7792463,4.399332
-2.6913044,10.249146,-2.4293597
-3.4206438,5.240653,-4.002021
-4.20109,6.488947,-5.2783103
-5.8840146,-3.6884212,8.696207
-13.015903,6.277773,-9.068706
-1.3525766,2.9293337,9.274546
-1.613961,2.9876556,8.521132
-5.269341,-0.32179445,11.292532
-3.8209763,9.773181,6.873279
-8.783418,4.6002727,4.7834625
-4.4309688,9.164969,-3.6332557
-5.175878,-4.2982984,7.78083
-8.606458,-6.310084,6.07167
0.77175015,5.0336995,-7.2597847
-3.4910853,8.445975,-7.600358
-5.657681,4.4102473,11.025048
-3.4397204,2.7277126,9.477686
-15.97192,0.8990648,4.4120274
-5.0521197,-5.6958895,3.5610337
-0.65676564,8.444833,-5.8596992
-6.1915164,1.7589904,10.727068
